"paper_id","user_id","sched_conf_id","track_id","language","start_time","end_time","comments_to_dr","citations","date_submitted","date_reminded","last_modified","date_status_modified","status","submission_progress","review_mode","current_stage","submission_file_id","revised_file_id","review_file_id","layout_file_id","director_file_id","pages","date_to_presentations","date_to_archive","comments_status"
"7587","8914","46","236","pt","\N","\N","\N","\N","2016-09-19 17:52:20","\N","2016-10-14 16:27:48","2016-10-14 16:26:57","3","0","2","2","17199","\N","17235","\N","\N","\N","\N","\N","0"
"7601","8933","46","231","pt","\N","\N","\N","\N","2016-09-19 19:43:57","\N","2016-10-17 16:54:22","2016-10-17 16:54:22","0","0","2","2","17212","\N","17437","\N","\N","\N","\N","2016-10-17 16:54:22","0"
"7594","8927","46","237","pt","\N","\N","\N","\N","2016-09-19 17:40:37","\N","2016-10-20 10:21:31","2016-10-20 10:20:41","3","0","2","2","17198","\N","17219","\N","\N","\N","\N","\N","0"
"7589","8298","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-19 17:17:18","2016-09-19 17:17:18","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7630","8950","46","229","pt","\N","\N","\N","\N","2016-09-19 18:19:24","\N","2016-10-16 14:46:53","2016-10-16 14:46:53","4","0","2","2","17280","\N","17287","\N","\N","\N","\N","\N","0"
"7602","8589","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-19 17:40:56","2016-09-19 17:40:56","1","4","2","2","17216","\N","\N","\N","\N","\N","\N","\N","0"
"7539","8286","46","231","pt","\N","\N","\N","\N","2016-09-19 16:11:02","\N","2016-10-26 15:53:26","2016-10-24 10:37:26","3","0","2","2","17071","\N","17107","\N","\N","\N","\N","\N","0"
"7631","8655","46","232","pt","\N","\N","\N","\N","2016-09-19 18:45:45","\N","2016-10-08 20:08:36","2016-10-08 20:08:36","4","0","2","2","17289","\N","17314","\N","\N","\N","\N","\N","0"
"7593","8382","46","231","pt","\N","\N","\N","\N","2016-09-19 17:45:34","\N","2016-10-24 10:00:00","2016-10-24 09:56:43","3","0","2","2","17195","\N","17223","\N","\N","\N","\N","\N","0"
"7600","8064","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-19 17:32:57","2016-09-19 17:32:57","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7629","8732","46","231","pt","\N","\N","\N","\N","2016-09-19 18:14:53","\N","2016-10-17 16:56:24","2016-10-17 16:56:24","0","0","2","2","17274","\N","17281","\N","\N","\N","\N","2016-10-17 16:56:24","0"
"7588","8910","46","235","pt","\N","\N","\N","\N","2016-09-19 18:34:03","\N","2016-10-18 12:14:39","2016-10-18 12:14:39","0","0","2","2","17186","\N","17303","\N","\N","\N","\N","2016-10-18 12:14:39","0"
"7599","6724","46","230","pt","\N","\N","\N","\N","2016-09-19 17:49:22","\N","2016-10-21 11:41:35","2016-10-10 16:18:43","3","0","2","2","17211","30569","17229","\N","\N","\N","\N","\N","0"
"7627","8955","46","233","pt","\N","\N","\N","\N","2016-09-19 18:14:01","\N","2016-10-24 17:51:09","2016-10-24 17:45:58","3","0","2","2","17266","\N","17277","\N","\N","\N","\N","\N","0"
"7595","7767","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-19 17:25:48","2016-09-19 17:25:48","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7585","8434","46","229","pt","\N","\N","\N","\N","2016-09-19 17:29:19","\N","2016-10-24 09:51:41","2016-10-16 14:46:24","3","0","2","2","17182","\N","17206","\N","\N","\N","\N","\N","0"
"7615","8908","46","236","pt","\N","\N","\N","\N","2016-09-19 18:01:55","\N","2016-09-27 09:55:33","2016-09-27 09:50:42","3","0","2","2","17240","\N","17256","\N","\N","\N","\N","\N","0"
"13182","10463","46","235","pt","\N","\N","\N","\N","2016-10-01 00:01:30","\N","2016-10-03 14:30:12","2016-10-03 14:30:12","0","0","2","2","29762","\N","29876","\N","\N","\N","\N","2016-10-03 14:30:12","0"
"7605","8513","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-19 17:54:12","2016-09-19 17:54:12","1","3","2","2","17237","\N","\N","\N","\N","\N","\N","\N","0"
"7610","8898","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-19 17:50:25","2016-09-19 17:50:25","1","3","2","2","17230","\N","\N","\N","\N","\N","\N","\N","0"
"7612","8939","46","237","pt","\N","\N","\N","\N","2016-09-19 18:11:38","\N","2016-10-20 10:21:45","2016-10-20 10:21:14","3","0","2","2","17231","\N","17272","\N","\N","\N","\N","\N","0"
"7623","7754","46","231","pt","\N","\N","\N","\N","2016-09-19 18:17:21","\N","2016-10-17 16:55:48","2016-10-17 16:55:48","0","0","2","2","17264","\N","17286","\N","\N","\N","\N","2016-10-17 16:55:48","0"
"7603","8932","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-19 17:40:06","2016-09-19 17:40:06","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7622","8882","46","231","pt","\N","\N","\N","\N","2016-09-20 10:58:02","\N","2016-10-26 07:42:21","2016-10-26 07:37:41","3","0","2","2","17262","\N","18129","\N","\N","\N","\N","\N","0"
"7628","8950","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:11:28","2016-09-19 18:11:28","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7442","6693","46","233","pt","\N","\N","\N","\N","2016-09-19 17:17:58","\N","2016-10-17 18:46:58","2016-10-17 18:46:22","3","0","2","2","17077","\N","17185","\N","\N","\N","\N","\N","0"
"7591","7803","46","237","pt","\N","\N","\N","\N","2016-09-19 17:30:40","\N","2016-10-05 11:55:38","2016-10-05 11:55:38","4","0","2","2","17189","\N","17208","\N","\N","\N","\N","\N","0"
"7620","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:00:04","2016-09-19 18:00:04","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7597","8926","46","233","pt","\N","\N","\N","\N","2016-09-19 17:37:36","\N","2016-10-17 18:53:06","2016-10-17 18:53:06","0","0","2","2","17209","\N","17214","\N","\N","\N","\N","2016-10-17 18:53:06","0"
"7607","8936","46","233","pt","\N","\N","\N","\N","2016-09-19 18:46:04","\N","2016-10-10 16:20:32","2016-10-10 16:20:08","3","0","2","2","17225","\N","17315","\N","\N","\N","\N","\N","0"
"7617","8684","46","234","pt","\N","\N","\N","\N","2016-09-19 18:36:13","\N","2016-10-18 10:59:35","2016-10-18 10:59:35","0","0","2","2","17244","\N","17306","\N","\N","\N","\N","2016-10-18 10:59:35","0"
"7624","8732","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:10:13","2016-09-19 18:09:50","1","4","2","2","17265","\N","\N","\N","\N","\N","\N","\N","0"
"7625","8951","46","235","pt","\N","\N","\N","\N","2016-09-19 18:28:00","\N","2016-09-20 20:48:31","2016-09-20 20:48:31","4","0","2","2","17267","\N","17295","\N","\N","\N","\N","\N","0"
"7590","7830","46","234","pt","\N","\N","\N","\N","2016-09-19 17:24:57","\N","2016-10-26 20:52:14","2016-10-26 20:43:58","3","0","2","2","17187","\N","17196","\N","\N","\N","\N","\N","0"
"7583","8854","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-30 11:25:52","2016-09-19 17:10:45","1","3","2","2","17179","\N","\N","\N","\N","\N","\N","\N","0"
"7608","6526","46","235","pt","\N","\N","\N","\N","2016-09-19 18:03:22","\N","2016-10-28 20:59:43","2016-10-28 20:59:43","0","0","2","2","17232","\N","17261","\N","\N","\N","\N","2016-10-28 20:59:43","0"
"7606","8789","46","235","pt","\N","\N","\N","\N","2016-09-19 17:58:42","\N","2016-10-28 21:00:19","2016-10-28 20:58:46","3","0","2","2","17224","\N","17248","\N","\N","\N","\N","\N","0"
"7614","6701","46","235","pt","\N","\N","\N","\N","2016-09-19 18:14:28","\N","2016-10-29 07:36:48","2016-10-28 21:01:10","3","0","2","2","17238","\N","17279","\N","\N","\N","\N","\N","0"
"7575","8250","46","235","pt","\N","\N","\N","\N","2016-09-19 17:08:51","\N","2016-10-28 21:00:11","2016-10-28 21:00:11","0","0","2","2","17155","\N","17174","\N","\N","\N","\N","2016-10-28 21:00:11","0"
"7611","6471","46","234","pt","\N","\N","\N","\N","2016-09-19 18:01:32","\N","2016-10-29 11:00:17","2016-10-29 10:37:42","3","0","2","2","17233","\N","17254","\N","\N","\N","\N","\N","0"
"7616","8513","46","231","pt","\N","\N","\N","\N","2016-09-19 19:02:03","\N","2016-10-10 16:24:24","2016-10-10 16:24:24","0","0","2","2","17242","\N","17354","\N","\N","\N","\N","2016-10-10 16:24:24","0"
"7584","8922","46","234","pt","\N","\N","\N","\N","2016-09-19 17:27:53","\N","2016-10-25 23:02:06","2016-10-25 23:02:06","0","0","2","2","17180","\N","17201","\N","\N","\N","\N","2016-10-25 23:02:06","0"
"7592","8190","46","235","pt","\N","\N","\N","\N","2016-09-19 17:27:10","\N","2016-09-20 21:54:11","2016-09-20 21:54:11","4","0","2","2","17193","\N","17200","\N","\N","\N","\N","\N","0"
"7586","8854","46","235","pt","\N","\N","\N","\N","2016-09-19 17:22:26","\N","2016-10-18 12:14:21","2016-10-18 12:14:21","0","0","2","2","17181","\N","17191","\N","\N","\N","\N","2016-10-18 12:14:21","0"
"7596","8910","46","235","pt","\N","\N","\N","\N","2016-09-19 17:40:19","\N","2016-10-18 12:16:03","2016-10-18 12:16:03","0","0","2","2","17205","\N","17218","\N","\N","\N","\N","2016-10-18 12:16:03","0"
"7626","8758","46","234","pt","\N","\N","\N","\N","2016-09-19 18:28:33","\N","2016-09-26 12:55:41","2016-09-26 12:55:41","0","0","2","2","17278","\N","17297","\N","\N","\N","\N","2016-09-26 12:55:41","0"
"7632","8960","46","235","pt","\N","\N","\N","\N","2016-09-19 19:03:51","\N","2016-09-20 20:49:29","2016-09-20 20:49:29","4","0","2","2","17327","\N","17361","\N","\N","\N","\N","\N","0"
"7621","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:21:21","2016-09-19 18:21:21","1","5","2","2","17259","\N","\N","\N","\N","\N","\N","\N","0"
"7680","8989","46","229","pt","\N","\N","É uma artigo na área da educação","\N","\N","\N","2016-09-19 19:28:25","2016-09-19 19:28:25","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7664","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:02:21","2016-09-19 19:02:21","1","4","2","2","17352","\N","\N","\N","\N","\N","\N","\N","0"
"7086","8455","46","237","pt","\N","\N","\N","\N","2016-09-19 18:45:19","\N","2016-10-14 08:12:42","2016-10-14 08:12:42","4","0","2","2","16099","\N","17313","\N","\N","\N","\N","\N","0"
"7656","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 20:10:05","2016-09-19 18:56:14","1","5","2","2","17334","\N","\N","\N","\N","\N","\N","\N","0"
"7668","8750","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:09:10","2016-09-19 19:09:10","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7649","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:47:25","2016-09-19 18:47:25","1","4","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7639","8503","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:47:39","2016-09-19 18:47:39","1","4","2","2","17309","\N","\N","\N","\N","\N","\N","\N","0"
"7662","8666","46","236","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:00:40","2016-09-19 19:00:40","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7665","8928","46","237","pt","\N","\N","\N","\N","2016-09-19 19:17:18","\N","2016-10-20 10:34:36","2016-10-20 10:33:52","3","0","2","2","17363","\N","17388","\N","\N","\N","\N","\N","0"
"7671","8497","46","236","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:17:29","2016-09-19 19:17:29","1","3","2","2","17389","\N","\N","\N","\N","\N","\N","\N","0"
"7635","8961","46","231","pt; en; es","\N","\N","\N","\N","2016-09-19 18:34:18","\N","2016-10-26 16:02:35","2016-10-26 07:42:02","3","0","2","2","17294","\N","17304","\N","\N","\N","\N","\N","0"
"7682","8993","46","235","pt","\N","\N","\N","\N","2016-09-19 19:46:13","\N","2016-09-20 20:52:54","2016-09-20 20:52:54","4","0","2","2","17414","\N","17440","\N","\N","\N","\N","\N","0"
"7641","8971","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:36:26","2016-09-19 18:36:26","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7638","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:39:07","2016-09-19 18:35:43","1","5","2","2","17299","\N","\N","\N","\N","\N","\N","\N","0"
"7672","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:18:17","2016-09-19 19:18:17","1","4","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7663","8666","46","236","pt","\N","\N","\N","\N","2016-09-19 19:12:32","\N","2016-10-01 07:59:06","2016-10-01 07:59:06","4","0","2","2","17360","\N","17378","\N","\N","\N","\N","\N","0"
"7661","8925","46","235","pt","\N","\N","\N","\N","2016-09-19 19:37:14","\N","2016-09-20 20:51:25","2016-09-20 20:51:25","4","0","2","2","17355","\N","17420","\N","\N","\N","\N","\N","0"
"7674","7959","46","233","pt","\N","\N","\N","\N","2016-09-19 19:26:23","\N","2016-10-17 18:57:44","2016-10-17 18:57:07","3","0","2","2","17393","\N","17403","\N","\N","\N","\N","\N","0"
"7659","7668","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:57:12","2016-09-19 18:57:12","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7653","8890","46","235","pt","\N","\N","\N","\N","2016-09-19 19:04:18","\N","2016-10-10 16:36:52","2016-10-10 16:36:16","3","0","2","2","17337","\N","17364","\N","\N","\N","\N","\N","0"
"7633","8948","46","232","pt","\N","\N","\N","\N","2016-09-20 10:51:05","\N","2016-10-08 20:27:50","2016-10-08 20:13:58","3","0","2","2","18078","\N","18118","\N","\N","\N","\N","\N","0"
"7678","8983","46","229","pt","\N","\N","\N","\N","2016-09-19 19:34:16","\N","2016-10-15 13:55:57","2016-10-15 13:55:57","0","0","2","2","17404","\N","17413","\N","\N","\N","\N","2016-10-15 13:55:57","0"
"7667","8066","46","229","pt","\N","\N","Artigo submetido ao CONNEPI 2016.","\N","2016-09-19 19:25:14","\N","2016-10-13 15:03:02","2016-10-13 14:58:54","4","0","2","2","17376","\N","17402","\N","\N","\N","\N","\N","0"
"7683","8995","46","237","pt","\N","\N","\N","\N","2016-09-19 19:48:29","\N","2016-10-24 07:56:38","2016-10-24 07:53:06","3","0","2","2","17418","\N","17445","\N","\N","\N","\N","\N","0"
"7654","8363","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:49:34","2016-09-19 18:49:34","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7643","7668","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-19 18:49:50","2016-09-19 18:49:50","1","4","2","2","17310","\N","\N","\N","\N","\N","\N","\N","0"
"13183","9001","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-30 23:57:03","2016-09-30 23:56:44","1","3","2","2","29788","\N","\N","\N","\N","\N","\N","\N","0"
"7679","8497","46","236","pt","\N","\N","\N","\N","2016-09-19 19:37:52","\N","2016-09-26 14:56:41","2016-09-26 14:56:01","3","0","2","2","17406","\N","17423","\N","\N","\N","\N","\N","0"
"7648","8758","46","234","pt","\N","\N","\N","\N","2016-09-19 19:10:17","\N","2016-10-25 18:48:14","2016-10-24 15:41:45","3","0","2","2","17316","\N","17375","\N","\N","\N","\N","\N","0"
"7658","8980","46","233","pt","\N","\N","\N","\N","2016-09-19 19:30:28","\N","2016-10-17 18:55:32","2016-10-17 18:54:58","3","0","2","2","17341","\N","17407","\N","\N","\N","\N","\N","0"
"7487","8308","46","234","pt","\N","\N","\N","\N","2016-09-19 13:56:02","\N","2016-10-21 03:43:21","2016-10-21 03:43:21","0","0","2","2","16949","\N","16981","\N","\N","\N","\N","2016-10-21 03:43:21","0"
"7717","9033","46","235","pt","\N","\N","\N","\N","2016-09-19 21:16:01","\N","2016-09-20 20:55:10","2016-09-20 20:55:10","4","0","2","2","17529","\N","17554","\N","\N","\N","\N","\N","0"
"7655","8883","46","233","pt","\N","\N","\N","\N","2016-09-19 19:02:37","\N","2016-10-10 16:39:16","2016-10-10 16:39:16","0","0","2","2","17332","\N","17356","\N","\N","\N","\N","2016-10-10 16:39:16","0"
"7669","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:14:49","2016-09-19 19:13:10","1","4","2","2","17379","\N","\N","\N","\N","\N","\N","\N","0"
"7675","8497","46","236","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:21:18","2016-09-19 19:21:18","1","3","2","2","17399","\N","\N","\N","\N","\N","\N","\N","0"
"7637","8951","46","235","pt","\N","\N","\N","\N","2016-09-19 18:47:48","\N","2016-10-18 14:11:04","2016-10-18 14:11:04","0","0","2","2","17298","\N","17319","\N","\N","\N","\N","2016-10-18 14:11:04","0"
"7650","8538","46","231","pt","\N","\N","\N","\N","2016-09-19 19:47:27","\N","2016-10-26 22:40:15","2016-10-26 22:38:59","3","0","2","2","17400","\N","17441","\N","\N","\N","\N","\N","0"
"7647","8757","46","237","pt","\N","\N","\N","\N","2016-09-19 19:06:28","\N","2016-10-13 17:32:59","2016-10-13 17:32:30","3","0","2","2","17331","\N","17366","\N","19968","\N","\N","\N","0"
"7636","8959","46","231","pt","\N","\N","\N","\N","2016-09-19 21:32:19","\N","2016-10-17 16:57:22","2016-10-17 16:57:22","0","0","2","2","17537","\N","17583","\N","\N","\N","\N","2016-10-17 16:57:22","0"
"7634","7668","46","233","pt","\N","\N","\N","\N","2016-09-19 20:03:06","\N","2016-10-10 16:28:29","2016-10-10 16:28:05","3","0","2","2","17290","\N","17466","\N","\N","\N","\N","\N","0"
"7681","8635","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:29:36","2016-09-19 19:29:36","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7642","8363","46","233","pt","\N","\N","\N","\N","2016-09-19 18:47:01","\N","2016-09-30 15:14:27","2016-09-30 15:12:00","3","0","2","2","17312","\N","17318","\N","\N","\N","\N","\N","0"
"7640","1762","46","237","pt","\N","\N","\N","\N","2016-09-19 18:57:13","\N","2016-10-10 19:49:35","2016-10-06 09:12:11","3","0","2","2","17305","\N","17339","\N","\N","\N","\N","\N","0"
"7657","8503","46","233","pt","\N","\N","\N","\N","2016-09-19 19:01:40","\N","2016-10-17 18:54:40","2016-10-17 18:54:06","3","0","2","2","17333","\N","17351","\N","\N","\N","\N","\N","0"
"7660","8555","46","231","pt","\N","\N","\N","\N","2016-09-19 19:07:50","\N","2016-10-21 16:55:25","2016-10-21 16:55:25","4","0","2","2","17342","\N","17371","\N","\N","\N","\N","\N","0"
"7670","8942","46","233","pt","\N","\N","\N","\N","2016-09-19 19:20:39","\N","2016-10-28 12:48:14","2016-10-28 12:48:14","0","0","2","2","17383","\N","17397","\N","\N","\N","\N","2016-10-28 12:48:14","0"
"7646","753","46","231","pt","\N","\N","\N","\N","2016-09-19 19:07:51","\N","2016-10-28 15:42:46","2016-10-28 15:41:28","3","0","2","2","17324","\N","17372","\N","\N","\N","\N","\N","0"
"7644","8863","46","236","pt","\N","\N","\N","\N","2016-09-19 19:01:58","\N","2016-09-21 17:47:18","2016-09-21 17:47:18","4","0","2","2","17320","\N","17353","\N","\N","\N","\N","2016-09-21 17:44:40","0"
"7666","8982","46","233","pt","\N","\N","\N","\N","\N","\N","2016-09-19 22:25:09","2016-09-19 22:25:09","1","3","2","2","17673","\N","\N","\N","\N","\N","\N","\N","0"
"7733","8680","46","229","pt","\N","\N","\N","\N","2016-09-19 21:26:12","\N","2016-10-15 13:57:58","2016-10-15 13:57:58","0","0","2","2","17547","\N","17573","\N","\N","\N","\N","2016-10-15 13:57:58","0"
"7729","9045","46","236","pt","\N","\N","\N","\N","2016-09-19 21:30:37","\N","2016-09-21 17:54:41","2016-09-21 17:54:41","4","0","2","2","\N","17619","\N","\N","\N","\N","\N","2016-09-21 17:54:20","0"
"7700","7550","46","237","pt","\N","\N","\N","\N","2016-09-19 20:12:28","\N","2016-10-24 11:26:32","2016-10-24 11:24:59","3","0","2","2","17470","\N","17474","\N","\N","\N","\N","\N","0"
"7687","1762","46","232","pt","\N","\N","\N","\N","2016-09-19 19:55:07","\N","2016-10-16 19:21:01","2016-10-16 19:19:23","3","0","2","2","17428","\N","17455","\N","\N","\N","\N","\N","0"
"7715","8298","46","233","pt","\N","\N","\N","\N","2016-09-19 21:01:00","\N","2016-10-21 16:56:35","2016-10-21 16:56:35","4","0","2","2","17504","\N","17533","\N","\N","\N","\N","\N","0"
"7685","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:38:12","2016-09-19 19:36:34","1","5","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7730","8163","46","229","pt","\N","\N","\N","\N","\N","\N","2016-09-19 21:05:24","2016-09-19 21:05:24","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7697","6730","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:58:57","2016-09-19 19:58:57","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7689","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:42:05","2016-09-19 19:42:05","1","4","2","2","17432","\N","\N","\N","\N","\N","\N","\N","0"
"7721","9034","46","231","pt","\N","\N","\N","\N","\N","\N","2016-09-19 20:51:29","2016-09-19 20:51:29","1","3","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7709","8161","46","229","pt","\N","\N","\N","\N","2016-10-18 23:55:22","\N","2016-10-20 10:01:00","2016-10-20 10:01:00","0","0","2","2","17491","\N","30512","\N","\N","\N","\N","2016-10-20 10:01:00","0"
"7691","8981","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:44:04","2016-09-19 19:44:04","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7710","9010","46","233","pt","\N","\N","\N","\N","2016-09-19 20:49:46","\N","2016-10-17 18:59:03","2016-10-17 18:59:03","0","0","2","2","17490","\N","17516","\N","\N","\N","\N","2016-10-17 18:59:03","0"
"13184","10579","46","235","pt","\N","\N","\N","\N","2016-10-01 00:21:29","\N","2016-10-03 14:29:30","2016-10-03 14:29:30","0","0","2","2","29932","\N","30140","\N","\N","\N","\N","2016-10-03 14:29:30","0"
"7699","9015","46","234","pt","\N","\N","\N","\N","\N","\N","2016-09-19 20:05:57","2016-09-19 20:05:57","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7736","8614","46","231","pt","\N","\N","\N","\N","2016-09-19 21:48:29","\N","2016-10-17 16:58:41","2016-10-17 16:58:41","0","0","2","2","17555","\N","17603","\N","\N","\N","\N","2016-10-17 16:58:41","0"
"7695","6597","46","232","pt","\N","\N","\N","\N","2016-09-19 20:06:11","\N","2016-10-13 13:59:52","2016-10-13 13:59:05","3","0","2","2","17458","\N","17468","\N","\N","\N","\N","\N","0"
"7693","8123","46","237","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:49:00","2016-09-19 19:49:00","1","5","2","2","17442","\N","\N","\N","\N","\N","\N","\N","0"
"7712","8912","46","235","pt","\N","\N","<html />","\N","2016-09-19 21:03:19","\N","2016-10-10 17:28:10","2016-10-10 17:27:27","3","0","2","2","17499","\N","17538","\N","\N","\N","\N","\N","0"
"7716","9021","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-19 20:44:43","2016-09-19 20:44:43","1","4","2","2","17506","\N","\N","\N","\N","\N","\N","\N","0"
"7723","8744","46","233","pt","\N","\N","\N","\N","2016-09-19 21:20:34","\N","2016-10-23 22:26:17","2016-10-23 22:25:19","3","0","2","2","17552","\N","17565","\N","\N","\N","\N","\N","0"
"7692","8981","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-19 19:51:11","2016-09-19 19:46:47","1","2","2","2","17451","\N","\N","\N","\N","\N","\N","\N","0"
"7677","7847","46","229","pt","\N","\N","\N","\N","2016-09-19 19:38:09","\N","2016-10-10 16:51:12","2016-10-10 16:50:31","3","0","2","2","17409","\N","17424","\N","\N","\N","\N","\N","0"
"7694","8981","46","230","pt","\N","\N","\N","\N","2016-09-19 20:03:43","\N","2016-09-28 09:47:09","2016-09-28 09:47:09","4","0","2","2","17454","\N","17467","\N","\N","\N","\N","\N","0"
"7701","1762","46","237","pt","\N","\N","\N","\N","2016-09-19 20:22:59","\N","2016-10-20 10:38:31","2016-10-20 10:34:31","3","0","2","2","17473","\N","17489","\N","\N","\N","\N","\N","0"
"7702","9012","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-19 20:10:34","2016-09-19 20:10:34","1","2","2","2","\N","\N","\N","\N","\N","\N","\N","\N","0"
"7706","9021","46","230","pt","\N","\N","\N","\N","\N","\N","2016-09-19 20:27:13","2016-09-19 20:27:13","1","4","2","2","17486","\N","\N","\N","\N","\N","\N","\N","0"
"7684","8635","46","237","pt","\N","\N","\N","\N","2016-09-19 19:52:05","\N","2016-10-20 08:02:33","2016-10-20 08:02:01","3","0","2","2","17410","\N","17453","\N","\N","\N","\N","\N","0"
"7708","9022","46","234","pt","\N","\N","\N","\N","2016-09-19 21:17:47","\N","2016-10-26 20:04:51","2016-10-26 20:04:51","0","0","2","2","17518","\N","17559","\N","\N","\N","\N","2016-10-26 20:04:51","0"
"7726","9040","46","230","pt","\N","\N","\N","\N","2016-09-19 21:37:02","\N","2016-10-27 10:51:26","2016-10-27 10:50:12","3","0","2","2","17572","\N","17591","\N","\N","\N","\N","\N","0"
"7704","6712","46","234","pt","\N","\N","\N","\N","2016-09-19 20:26:33","\N","2016-10-26 12:27:02","2016-10-26 12:25:00","3","0","2","2","17479","\N","17494","\N","\N","\N","\N","\N","0"
"7725","8057","46","229","pt","\N","\N","\N","\N","2016-09-19 21:03:20","\N","2016-10-05 13:55:18","2016-10-05 13:55:18","4","0","2","2","17531","\N","17539","\N","\N","\N","\N","\N","0"
"7724","9037","46","235","pt","\N","\N","\N","\N","2016-09-19 20:57:52","\N","2016-10-18 14:11:56","2016-10-18 14:11:56","0","0","2","2","17520","\N","17528","\N","\N","\N","\N","2016-10-18 14:11:56","0"
"7719","8589","46","233","pt","\N","\N","\N","\N","2016-09-19 20:49:51","\N","2016-10-17 19:00:17","2016-10-17 19:00:17","0","0","2","2","17508","\N","17517","\N","\N","\N","\N","2016-10-17 19:00:17","0"
"7713","8163","46","229","pt","\N","\N","\N","\N","2016-09-19 21:00:00","\N","2016-10-05 13:55:42","2016-10-05 13:55:42","4","0","2","2","17503","\N","17532","\N","\N","\N","\N","\N","0"
"7686","6637","46","233","pt","\N","\N","\N","\N","2016-09-19 19:50:38","\N","2016-10-21 16:59:03","2016-10-21 16:55:40","3","0","2","2","17421","\N","17449","\N","\N","\N","\N","\N","0"
"7731","8163","46","229","pt","\N","\N","\N","\N","2016-09-19 21:19:54","\N","2016-10-26 13:18:40","2016-10-26 09:48:40","3","0","2","2","17542","\N","17563","\N","\N","\N","\N","\N","0"
"7720","9037","46","235","pt","\N","\N","\N","\N","\N","\N","2016-09-19 20:47:43","2016-09-19 20:47:43","1","3","2","2","17509","\N","\N","\N","\N","\N","\N","\N","0"
