user_id;gender;initials;affiliation;url;country
11732;F;MRPLS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;\N
11733;M;AJNMO;IFRN-Campus João Câmara;\N;BR
11741;F;Ellyn;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11736;F;DGA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
11724;F;NLR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
11743;M;MAPO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
11740;F;JLG;Instituto Federal Do Maranhão - Campus São Luis Centro Histórico;\N;BR
11749;F;SCA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS
 - IFMG CÂMPUS JUIZ DE FORA & UFJF";\N;BR
11761;M;JPMN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;\N
11764;F;TSR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
11655;M;LNM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB - CAMPUS PICUÍ";\N;BR
11769;M;GSN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";https://mail.google.com/mail/u/0/#inbox;BR
11757;M;MSS;IF sertão-PE;\N;\N
11760;M;araj;Instituto Federal de Educação, Ciência e Tecnologia do Ceará IFCE;\N;BR
11763;M;EJB;instituto federal de educação ciência e tecnologia da paraiba;\N;BR
11766;M;GFM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11768;F;ADOS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;\N
11713;F;MGLP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA - IFPB
CAMPUS CAMPINA GRANDE";\N;BR
11751;M;AJB;IFRR-CBVC;http://www.ifrr.edu.br/;BR
11762;M;Anton;Instituto Federal de Educação Ciência e Tecnologia do Ceará - IFCE;\N;BR
11747;M;AFGA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";http://lattes.cnpq.br/7155806120845075;BR
11628;F;DAM;INSTITUTO DE EDUCAÇÃO, CIÊNCIA, TECNOLOGIA DE SERGIPE;HTTP://www.ifs.edu.br;BR
11748;F;PL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";https://outlook.live.com/owa/?id=64855&owa=1&owasuffix=owa%2f;BR
11727;M;JBB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11765;F;JE;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";https://mail.google.com/mail/u/0/#inbox;BR
11767;F;ALAC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
11770;M;MVBS;Instituto Federal de Ciência, Tecnologia e Educação do Ceará;\N;BR
11750;M;JPM;Instituto Federal de Alagoas;\N;BR
11775;M;LBD;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
11777;F;DLSC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
11778;M;WSR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11783;M;MAA;Instituto Federal do Tocantins- Campus Palmas;\N;BR
11784;M;JJS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO
CAMPUS SANTA INÊS";\N;BR
11785;F;ETS;Instituição Federal de Alagoas- Campus Murici;\N;BR
11786;F;MBP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11790;F;GDS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE Campus Iguatu";\N;\N
11780;M;JFBN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
11466;F;NNR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE
Campus Limoeiro do Norte";\N;BR
12347;M;AJSB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";\N;BR
11792;F;MLMS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN/JOÃO-CÂMARA";\N;BR
11754;M;LPL;"UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO
 - UFERSA";\N;BR
11753;F;SM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";\N;BR
11798;M;GFM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;\N
11787;M;ACVS;IFAL CAMPUS MURICI - MURICI/AL;\N;\N
11788;M;VPCC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";https://mail.google.com/mail/u/0/#inbox;BR
11781;F;CP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11752;F;AROB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM
CAMPUS ITACOATIARA";http://www2.ifam.edu.br/;BR
11772;F;MBVPP;IFRN;\N;BR
11755;F;MALB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";\N;BR
11774;M;JGJA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
11795;M;CCS;IF Baiano - Campus Santa Inês;\N;BR
11796;M;LAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA
(Campos Vitoria da Conquista)";\N;\N
11794;M;DMR;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";\N;BR
11789;M;etcj;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
12719;\N;\N;\N;\N;\N
12720;\N;\N;\N;\N;\N
12721;\N;\N;\N;\N;\N
13093;\N;\N;\N;\N;\N
13095;\N;\N;\N;\N;\N
13097;\N;\N;\N;\N;\N
13099;\N;\N;\N;\N;\N
12851;\N;\N;IFPE;\N;\N
12363;F;FGC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11803;F;CM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";\N;\N
13098;\N;\N;\N;\N;\N
11800;F;IFM;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN;\N;BR
11647;M;URFD;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS
 - IFSEMG";\N;BR
12206;F;NG;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";\N;BR
11812;F;MGAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11816;F;LCPL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11820;M;MAOM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11819;F;HFS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11814;F;KLN;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS - FACISA;\N;BR
11818;F;MMS;Instituto Federal de Educação Ciência e Tecnologia do Piauí-IFPI;\N;\N
12434;F;RSC;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS;\N;BR
11822;M;ECS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";\N;BR
12742;M;TAF;\N;\N;BR
11806;F;ESC;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS - IFAM;\N;\N
11813;F;PAO;Instituto Federal do Sudeste de Minas - Campus Juiz de Fora;\N;BR
11811;M;PAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11823;M;NCS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
11815;M;ECS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";\N;BR
11807;M;JPPM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;\N
11824;M;LCS;IFCE;\N;BR
12182;M;ESA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11565;M;AFDO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
13160;\N;\N;\N;\N;BR
11809;M;LGAF;Instituto Federal do Tocantins - Campus Palmas;\N;BR
11830;M;MSB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;\N
11834;F;jessi;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
11791;M;EAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";http://www.ifma.edu.br;BR
11840;F;GMC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
11846;M;LHSA;Centro Universitário Tiradentes - UNIT;\N;BR
11844;M;MPAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;\N
11849;M;EES;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO
Campus Paraíso do Tocantins";\N;\N
11848;F;LRM;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA - IFBA - CAMPUS JACOBINA;\N;BR
11845;F;FKKS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11850;M;KTPV;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11805;F;MD;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11851;F;CCL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11831;M;Marco;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11837;F;MSM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;\N
11836;F;ENS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11838;F;CCNC;Instituto Federal de Educação, Ciência e Tecnologia de Alagoas;\N;BR
12875;M;GFG;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11832;F;LLL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";\N;BR
11843;M;IGAMF;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11804;F;ZAF;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
11648;M;ARFC;"UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA
 - UFRB";\N;BR
11842;M;TASO;Instituto Federal de Alagoas;\N;\N
11853;F;vlss;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11833;F;MNS;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
11847;M;JMGN;"UNIVERSIDADE TIRADENTES
 - UNIT";\N;BR
11855;F;FGL;"UNIVERSIDADE FEDERAL DO CEARÁ
 - UFC";\N;BR
11856;M;FKVS;"UNIVERSIDADE TIRADENTES
 - UNIT";\N;BR
11876;F;\N;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11841;M;AMF;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE
 - IFS";\N;BR
11859;F;RMS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11860;F;AARSD;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
11861;M;LBSF;INSTITUTO FEDERAL DO TOCANTINS;\N;\N
11877;M;ABOS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE CAMPUS BATURITÉ";\N;BR
11865;M;DCB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
11866;M;RPA;INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO SERTãO PERNAMBUCANO;\N;BR
11867;F;NL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11871;M;JMOJ;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11872;F;JAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11875;M;TPS;IFAL-Campus Penedo;\N;BR
11863;F;BANS;IFCE- Campus Canindé;\N;BR
11870;M;PP;INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO ACRE - IFAC;\N;BR
11878;F;AFMM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";\N;\N
11874;M;ASEFS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;\N
11868;M;CAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA
 - IFRR";\N;BR
4988;F;ASF;Instituto Federal de Alagoas - Campus Arapiraca;\N;BR
11889;F;RRS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
11857;F;BRS;Instituição Federal de Educação, Ciência e Tecnologia do Maranhão;\N;BR
11858;F;ISS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11570;F;MMS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11869;F;MCS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;\N
11862;F;SLQP;Instituto Federal de Educação, Ciências e Tecnologia da Bahia - IFBA;\N;BR
11854;M;sps;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";https://outlook.live.com/owa/?realm=hotmail.com;BR
11887;F;YSA;IFBA/ Feira de santana;\N;BR
11901;M;AM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";\N;\N
11879;F;SBS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11893;F;GSB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11882;M;RJSL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
11896;F;NFM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;\N
11903;M;GLS;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)
campus de Fortaleza
Programa de Pós-graduação em Ensino de Ciências e Matemática (PPGECM)";\N;BR
11900;F;ILN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
11895;M;DRB;INSTITUTO FEDERAL DO AMAPÁ;\N;BR
11886;F;vcr;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
11890;M;ALMS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
11881;M;JFBS;Instituto Federal de Educação, Ciência e Tecnologia de Aracati - IFCE;\N;BR
13100;\N;\N;\N;\N;\N
13101;\N;\N;\N;\N;\N
13102;\N;\N;\N;\N;\N
13103;\N;\N;\N;\N;\N
11909;M;LMCS;Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte - IFRN - Campus: Pau Dos Ferros.;\N;BR
11902;F;DG;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA Campus Breves";\N;BR
11929;F;PVSQM;"UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE
 - UERN";\N;BR
11891;M;MDS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;\N
11899;F;CRS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";https://outlook.live.com/owa/?path=/mail/inbox;BR
11880;F;BCCM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO - Campus Paraíso";\N;BR
11905;M;FFMP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11885;M;RADC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";\N;BR
11906;M;NSCM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
11892;F;JVC;Instituto Federal de Educação, Ciência e Tecnologia do Piauí;\N;BR
11904;F;BTCS;IFCE, campus Juazeiro do Norte;\N;BR
11908;M;GBML;IFRN - Campus Ipanguaçu;\N;BR
11884;F;LSL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
11920;F;MND;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)
Campus de Limoeiro do Norte
Programa de Pós-graduação em Tecnologia de Alimentos (PGTA)";\N;BR
11916;F;IMSS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN
Campus - CNAT";\N;BR
11917;M;LMM;Instituto Federal do Rio Grande do Norte;\N;BR
11913;F;KSBPG;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN
campus central";\N;BR
11922;F;CRLP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE
campus Afogados da Ingazeira";\N;BR
11907;M;ZRS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";\N;BR
11928;F;JSA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11914;M;AMP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
11930;M;CCMN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
11933;M;smn;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;FR
11934;F;LSS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
11942;M;BSM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
11925;M;LCM;"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS
 - UFT";\N;BR
11912;F;SKVV;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11919;F;MCB;"UNIVERSIDADE FEDERAL DA PARAÍBA
 - UFPB";\N;BR
11946;F;AC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11951;F;XSS;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - IFMA;\N;BR
11926;F;CTM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;\N
11924;M;RRE;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9271;M;FRCM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11935;F;TIRS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
3064;F;\N;Universidade Federal de Alagoas;\N;BR
11915;F;JTS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11931;M;DCA;Instituto Federal do Maranhão;http://portal.ifma.edu.br/;BR
11921;M;AMRCA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
11918;F;ELV;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
11910;F;BRL;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA BAIANO;\N;BR
11941;M;ALA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
11932;F;RRC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA
Campus Barra do Corda";\N;BR
12863;\N;\N;UFPE;\N;\N
13104;\N;\N;\N;\N;\N
11937;F;DRS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
5770;F;WEO;CENTRO UNIVERSITÁRIO TIRADENTES- UNIT;\N;BR
13105;\N;\N;\N;\N;\N
11953;F;AKSN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
12743;M;EB;\N;\N;BR
12876;\N;\N;IFPE;\N;\N
13106;\N;\N;\N;\N;\N
13107;\N;\N;\N;\N;\N
13108;\N;\N;\N;\N;\N
13109;\N;\N;\N;\N;\N
11958;F;HAAC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
11972;F;MGP;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO ESTADO DO CEARÁ;\N;BR
11966;M;ML;Instituto Federal de Rondônia;\N;BR
11973;F;JSA;"UNIVERSIDADE DO ESTADO DE MINAS GERAIS
 - UEMG";\N;BR
11959;M;JB;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará (IFCE)
campus de Fortaleza";\N;BR
11967;F;Crisl;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;\N
