author_id;paper_id;primary_contact;seq;first_name;affiliation;country;url
3025;1419;0;1;Erbs;IF SERTAO-PE;BR;\N
4853;1419;0;3;Fábio;"Universidade Federal da Paraiacute;ba (UFPB), Caixa postal: 66,CEP: 58.397-000, Areia, PB, Brasil<br />";BR;\N
4851;1419;0;6;Luciana;"Programa de Pós-Graduação em Agronomia (PPGA), Universidade Federal da Paraíba (UFPB), Caixa postal: 66,CEP: 58.397-000, Areia, PB, Brasil";BR;\N
5184;955;0;4;Ana;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIAS E TECNOLOGIA DE SERGIPE - IFS";\N;\N
5116;476;0;3;PEDRO;IFPB;\N;\N
2677;1248;0;2;Antônio;<p>Instituto Federal da Bahia</p>;BR;\N
2678;1248;0;3;Romilson;Instituto Federal da Bahia;BR;\N
2658;1248;1;1;Ruivaldo;Instituto Federal da Bahia;BR;\N
2028;950;1;1;Críssia;INSTITUTO FEDERAL DO AMAZONAS;\N;\N
291;147;1;1;Valnêr;Universidade Federal da Bahia - UFBA;BR;\N
3520;1605;0;4;Felipe César;Colegio Agricola de Floriano (CAF/UFPI);BR;\N
3521;1605;0;5;Ricardo;Colegio Agricola de Floriano (CAF/UFPI);BR;\N
1650;786;1;1;FERNANDA;IFPI-CAMPUS FLORIANO;BR;\N
1163;559;0;6;Luís Presley;IFMA;BR;http://connepi.ifal.edu.br/ocs/index.php/connepi/CONNEPI2010/author/saveSubmit/3
267;130;1;1;Hugo;"Universidade Aberta do Brasil
IFRN
Universidade Potiguar";BR;\N
4549;786;0;3;ALINE;IFPI-CAMPUS FLORIANO;BR;\N
2107;992;1;1;Lucas;IFCE;BR;\N
3028;1422;0;1;Grazielle;Graduanda do Instituto Federal de Sergipe;BR;\N
3905;1810;1;1;Estefânio;IFMA Campus Ze Doca;BR;\N
4427;1474;0;5;Patrícia Cristina;UFRN;BR;\N
4573;1607;0;2;André;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE";BR;\N
1373;654;1;1;Lucas;Instituto Federal de Educação, Ciência e Tecnologia do Piauí - IFPI;BR;\N
5195;907;0;2;Francisco;"Instituto Federal de Educação, Ciências e Tecnologia do Ceará -- IFCE Campus Maracanaú";BR;\N
5194;907;0;3;Raimaunda;"Instituto Federal de Educação, Ciências e Tecnologia do Ceará -- IFCE Campus Maracanaú";BR;\N
3657;1674;0;2;Naiza Maria;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MARANHAO;BR;\N
3658;1674;0;3;MARIANO OSCAR;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MARANHAO;BR;\N
3266;1534;1;1;Felipe;"Instituto Federal de Educação, Ciências e Tecnologia - IFPI";BR;\N
1331;635;1;1;Luciana;"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas.";BR;\N
1332;635;0;2;Juliana;"Instituto Federal de Educação, Ciência e Tecnologia do Amazonas.";BR;\N
4736;635;0;3;Bruna Caroline;"<p>Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM</p>";BR;\N
3660;1674;0;5;RAFAELLA;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MARANHAO﻿;BR;\N
649;319;1;1;Mayse;IFPE;BR;\N
4351;243;0;4;Albert Lennon;"Instituto Federal de Educação, Ciência e Tecnologia do Tocantins - IFTO, <em>Campus</em> Palmas";BR;http://www.ifto.edu.br
4580;271;0;2;Weberte;"Universidade Federal do Ceará";BR;\N
4733;1041;0;1;Flávia;"IFAL - Campus Maceió";BR;\N
4712;167;0;2;Gemmelle;"<p>Instituto Federal de Educação Ciência e Tecnologia do Ceara-IFCE</p>";BR;\N
1259;210;0;3;Elys;<p>IFAL Campus Satuba</p>;BR;\N
1257;210;0;4;Ângela;<p>IFAL Campus Satuba</p>;BR;\N
333;167;1;1;Michele;"Instituto Federal de Educação, Ciência e Tecnologia do Ceara-IFCE";BR;\N
1477;691;0;1;FRANCISCO;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do  Norte - Campus Currais Novos";BR;\N
1476;691;0;3;LEANDRO;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Currais Novos<br />";BR;\N
1478;691;1;2;JÉSSICA;"Aluna do Curso Técnico Integrado em Alimentos e Bolsista de Iniciação   Científica";BR;\N
799;405;1;1;Hanuzia;Instituto Federal de Educação Ciência e Tecnologia do Ceará- Campus Fortaleza.;BR;\N
3519;1605;0;3;Francisco;Universidade Federal do Piaui (UFP)<br />;BR;\N
1914;896;0;3;Damásio;Universidade Federal de Campina Grande (UFCG);\N;\N
1915;896;0;4;Benemar;Universidade Federal de Campina Grande (UFCG);\N;\N
4544;1205;0;2;Rejanne;IFPI - Campus Teresina Central;BR;\N
2557;1205;1;1;Maxwell;IFPI - Campus Teresina Central;BR;\N
4111;1897;1;1;Ana;"Instituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
4108;1897;0;2;Gisela;"Instituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
4270;1383;0;5;Danilo;IFBA - Instituto Federal da Bahia;BR;\N
4271;1383;0;6;Eduardo;IFBA - Instituto Federal da Bahia;BR;\N
4112;1897;0;3;Ângela;"Instituto Federal de Educação Ciência e Tecnologia de Sergipe";\N;\N
921;464;1;1;Fábio;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Currais Novos;BR;\N
186;89;1;1;Márcio;"Universidade Federal do Amazonas - UFAM; Universidade do Estado do Amazonas - UEA";BR;\N
651;321;1;1;Renata;"Instituto Federal de Educação, Ciência e Tecnologia de Pernambuco- IFPE, Campus Recife.";BR;\N
2268;1064;1;1;Mira;"Instituto Federal de Educação Ciência e Tecnologia do Ceará";BR;\N
1638;777;1;2;Francisco Rogênio;<p>Instituto Federal de Educacao, Ciencia e Tecnologia do Ceara (IFCE) - Campus Quixada</p>;BR;http://www.yahoo.com.br
96;47;1;1;Lúcio;IFMA;\N;\N
97;47;0;2;Andreia;IFMT;\N;\N
593;291;1;1;Alves;"IFMA/Campus Zé Doca";BR;\N
98;47;0;3;Magda Renata;IFRN;\N;\N
99;47;0;4;Washington Luis;IFMA;\N;\N
100;47;0;5;Jean;IFMA;\N;\N
101;47;0;6;Lorrana;IFMA;\N;\N
4918;721;0;2;Natália;UFC;\N;\N
1544;729;0;1;Jeanne Maria;"instituto federal de educação, ciência e tecnologia do maranhão";\N;\N
1639;777;0;3;Francisca Gleiciane;<p>Instituto Federal de Educacao, Ciencia e Tecnologia do Ceara (IFCE) - Campus Quixada</p>;BR;http://www.yahoo.com.br
5386;1594;0;2;LEIDE PRISCILLA;"IF.SERTãO PERNAMBUCANO";\N;\N
5387;1594;0;3;Gabriel;"IF.SERTãO PERNAMBUCANO";\N;\N
5388;1594;0;4;Tiago;"IF.SERTãO PERNAMBUCANO";\N;\N
5385;1594;0;5;Delaídes;"IF.SERTãO PERNAMBUCANO";\N;\N
1071;525;1;1;Renata;Intititu Federal de Ciências e Tecnologia do Ceará - Campus Cajazeiras;BR;\N
1546;729;0;3;Alexandre;\N;\N;\N
1545;729;1;2;Ana Paula;\N;\N;\N
3871;1752;0;2;Leonardo;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
224;110;1;1;Rair;Universidade do Estado do Rio Grande do Norte;BR;\N
254;122;1;1;Anna;Instituto Federal de Eduacação, Ciência e tecnologia da Paraíba;BR;\N
3872;1752;0;3;Zuleika;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
4852;1419;0;2;Rodrigo;"Programa de Pós-Graduaçamp;ão em Agronomia (PPGA), Universidade Federal da Paraiacute;ba (UFPB), Caixa postal: 66,CEP: 58.397-000, Areia, PB, Brasil";BR;\N
2382;1116;0;2;Ricardo;"Departamento de Sistemática e Ecologia, Universidade Federal da Paraíba";BR;\N
594;292;1;1;Patrícia;INSTITUO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAÍBA;BR;\N
4854;1419;0;4;Carmem;"<div>Programa de Pós-Graduaçamp;ão em Agronomia (PPGA), Universidade Federal da Paraiacute;ba (UFPB), Caixa postal: 66,CEP: 58.397-000, Areia, PB, Brasil</div>";BR;\N
1189;576;1;1;Nery;UNEAL/IESC/PGP/;BR;\N
4999;578;0;3;ELISABETE;IFRN;\N;\N
2341;1099;1;1;LUCRECIA;"IFPB - INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DA PARAíBA";BR;\N
1661;792;1;1;Mervanice;"Instituto Federal de Educação, Ciência e tecnologia do Maranhão - IFMA/Campus de Zé Doca";BR;\N
5196;1168;1;1;ANTONIA;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá";BR;\N
1288;620;1;1;Josiete;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";BR;\N
3312;1553;1;1;Diego;"IFPI - Instituto Federal do Piauí";BR;\N
1603;764;1;1;Sílvio;"Instituto de Física da Universidade Federal de Goiás";BR;http://docentes.if.ufg.br/~silvio/
4778;792;0;2;Davina;"<p>Instituto Federal de Educação, Ciência e tecnologia do Maranhão - IFMA/Campus Zé Doca</p>";BR;\N
3600;1662;0;4;André;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";BR;\N
3288;1533;0;2;Leandro;"IFMA- CAMPUS Zé DOCA";BR;http://leandro-rolim.blogspot.com
4200;1934;1;1;José Cleiton;"Universidade Federal do Ceará";BR;\N
989;493;1;1;AMANDA;IFPB;BR;\N
4201;1934;0;2;Marylane;"Universidade Federal do Ceará";BR;\N
2273;1066;1;1;Rosemary;Instituto Federal de Alagoas (IFAL);BR;\N
1867;874;0;2;Arthur;"Ifrn Campus Ipanguaçu";BR;\N
1868;874;0;3;Carlos;"Ifrn Campus Ipanguaçu";BR;\N
3289;1533;0;3;Brenda;"IFMA- CAMPUS Zé DOCA";BR;\N
4202;1934;0;3;Darlane Wellen;"Universidade Federal do Ceará";BR;\N
1642;782;1;1;Sr.;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;BR;\N
3290;1533;0;4;Thayane;"IFMA- CAMPUS Zé DOCA";BR;\N
3291;1533;0;5;Thatyany;"IFMA- CAMPUS Zé DOCA";BR;\N
595;293;1;1;Patrícia;INSTITUO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAÍBA;BR;\N
673;336;1;1;Regiane;"IFMA-Centro Histórico";BR;http://www.ifma.edu.br
321;160;1;1;Carlos;IFAL;BR;\N
5044;773;0;2;Marcus;UFAM;\N;\N
5043;773;0;3;Vicente;UFAM;\N;\N
5395;1585;0;2;Isaura;UTFPR;\N;\N
5396;1585;0;3;Vanessa;UTFPR/FAE;\N;\N
5397;1585;0;4;Dálcio Roberto;UTFPR;\N;\N
5394;1585;0;5;Edivan;UFSC;\N;\N
1375;656;1;1;GEORGE;IFPI-INSTITUTO FEDERAL DO PIAUI;BR;\N
1787;847;1;1;Wilker;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB);BR;\N
451;218;1;1;Adriana;"IF Sertão Pernambucano";BR;http://www.ifsertao-pe.edu.br
596;294;1;1;Patrícia;INSTITUO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAÍBA;BR;\N
574;281;1;1;Anderson Ibsen;"Instituto de Educação, Ciência e Tecnologia do Ceará - Campus Crato";BR;\N
1892;888;1;1;Pedro Felipe;<p>IFPB - Campus Joao Pessoa</p>;BR;\N
1925;888;0;2;Felipe;<p>IFPB - Campus Joao Pessoa</p>;BR;\N
1926;888;0;3;Rafael;<p>IFPB - Campus Joao Pessoa</p>;BR;\N
4120;1897;0;5;Maria de Lourdes;"Instituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
4118;1897;0;6;Lays;"Instituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
5446;1497;0;2;Juciara;Instituto Federal de Sergipe;\N;\N
1681;798;1;1;Rafael;IFPI;BR;\N
1720;812;0;2;Odisséia;"<div>IFRN - Instituto Federal de Educação Ciência e Tecnologia do Rio Grande do Norte / Campus Currais Novos</div><br />";BR;\N
2703;1270;0;1;Valnyr;IFPB - Campus Cajazeiras;BR;\N
2036;956;1;1;Sra;"Instituto Federal de Educação, Ciencia e Tecnologia do Ceará - IFCE - Campus Sobral";BR;\N
1153;557;1;1;ANA CAROLINA;IFMA;BR;http://lattes.cnpq.br/4718299492780846
3060;1440;1;1;Lucia Guêzo;IFMA;BR;\N
990;494;1;1;Wallemberg;IFPB;BR;\N
3256;1440;0;2;Karla Caroline;IFMA;BR;\N
3257;1440;0;3;Mayara;IFMA;BR;\N
3258;1440;0;4;Ozelito;IFMA;BR;\N
3259;1440;0;5;Natilene;IFMA;BR;\N
1682;799;1;1;Jair;Instituto Federal do Tocantins - Campus Palmas;BR;\N
2127;1000;0;2;EMANOELE;IFPI;BR;\N
2128;1000;1;3;HANDERSON FERNANDO;IFPI;BR;\N
2129;1000;0;4;ALUISIO;IFPI;BR;\N
270;133;1;1;Wilson;Instituto Federal de Educação, Ciência e Tecnologia - Campus Vitória de Santo Antão;\N;\N
134;58;1;1;Eugeniano;"Colégio Militar do Corpo de Bombeiros do Estado do Ceará - CMCB/SEDUC-CE";BR;\N
137;61;1;1;Eugeniano;"Colégio Militar do Corpo de Bombeiros do Estado do Ceará - CMCB/SEDUC-CE";BR;\N
133;57;1;1;Eugeniano;"Colégio Militar do Corpo de Bombeiros do Estado do Ceará - CMCB/SEDUC-CE";BR;\N
132;56;1;1;Eugeniano;"Colégio Militar do Corpo de Bombeiros do Estado do Ceará - CMCB/SEDUC-CE";BR;\N
136;60;1;1;Eugeniano;"Colégio Militar do Corpo de Bombeiros do Estado do Ceará - CMCB/SEDUC-CE";BR;\N
135;59;1;1;Eugeniano;"Colégio Militar do Corpo de Bombeiros do Estado do Ceará - CMCB/SEDUC-CE";BR;\N
597;295;1;1;Patrícia;INSTITUO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAÍBA;BR;\N
523;247;0;2;Biano;<p>IF BAIANO</p>;BR;\N
5272;1685;0;2;Maria;IFMA;\N;\N
598;296;1;1;Patrícia;INSTITUO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAÍBA;BR;\N
5046;886;0;2;José;IFPE;\N;\N
192;93;1;1;u1t1;\N;\N;\N
400;196;1;1;FLAVIO;INSTITUTO FEDERAL DE SERGIPE;\N;\N
5045;886;0;3;Tennyson;IFPE;\N;\N
1293;622;1;1;Raphael;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";BR;\N
139;63;1;1;Hugo;"Universidade Aberta do Brasil
IFRN
Universidade Potiguar";BR;\N
2413;1040;0;2;Hanna Mariano;IFMA - Campus Ze Doca;BR;\N
2876;1354;0;1;Marcos;IFRN;BR;\N
2414;1040;0;3;Estefânio;IFMA - Campus Ze Doca;BR;\N
2415;1040;0;4;Elson;IFMA - Campus Ze Doca;BR;\N
3282;1541;1;1;Jonatha;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - IFPB<br />";BR;\N
2416;1040;0;5;Anairan;IFMA - Campus Ze Doca;BR;\N
524;247;0;3;Suely;IF SERTAO-PE;BR;\N
525;247;0;4;Marta;IF SERTAO-PE;BR;\N
4864;1656;0;2;Melina;"IF SERTãO-PE";BR;\N
4865;1656;1;3;Larissa;"IF SERTãO-PE";BR;\N
4866;1656;0;4;Sinara;"<div>IF SERTãO-PE</div>";BR;\N
118;51;0;4;Felipe Cesar;UFPI - UNISINO;BR;\N
4867;1656;0;5;José;"IF SERTãO-PE";BR;\N
4863;1656;0;6;Erbs;"IF SERTãO-PE";BR;\N
3063;1441;1;1;José de Arimatéia;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
2037;957;1;1;Jackeline;Instituto Federal de Pernambuco.;BR;\N
742;365;1;1;lucia;Instituto federal de pernambuco - Campus recife;BR;\N
2276;1062;0;2;José Jenivaldo;IFAL - CAMPUS MD;BR;http://www.cefet-al.br/
4547;1364;1;2;Mi-Karla;"<p></p><p>IFRN</p>";\N;\N
4546;1364;0;3;Camilla;<p>IFRN</p>;\N;\N
2177;1023;1;1;Rafael;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;BR;\N
226;103;0;2;Adna Jéssica;UFAL;BR;\N
1930;905;1;1;Leandro;"<p>Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - IFMA</p><p>Campus Zé Doca</p>";BR;http://leandro-rolim.blogspot.com
2760;1299;0;1;Niely;IFPB;BR;\N
2629;1238;1;1;KELLYA;"Instituto Federal de Educação Ciência e Tecnologia-Campus Sobral";BR;\N
3168;1442;0;2;Áurea;"<span style=""font-size: 10pt; font-family: "Times New Roman","serif";"">Instituto Federal de Alagoas e PEI/UFBA</span>";BR;\N
3064;1442;1;3;Ana;Instituto Federal de Alagoas - IFAL;BR;\N
278;139;1;1;edison;"Instituto Federal do Amazonas; Secretaria Municipal de Educação de Manaus.";BR;http://www.ifam.edu.br
4019;1864;1;1;Raimison;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";BR;\N
146;65;1;1;Lúcio;IFMA;BR;\N
147;65;0;2;João Felipe;\N;BR;\N
277;138;1;1;Angela;IFAL, Campus Satuba;BR;\N
148;65;0;3;Lorrana;\N;BR;\N
149;65;0;4;Adriana;\N;BR;\N
5274;814;0;4;Rafael;IFAM;\N;\N
5273;814;0;5;Francisco;IFAM;\N;\N
329;163;1;1;Elson;Instituto Federal de Educação, Ciência e Tecnologia do Amazonas, Campus Coari;\N;\N
3478;1441;0;2;Tarique;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";\N;\N
2901;1367;1;1;VALDILENO;IFRN;BR;\N
3479;1441;0;3;Auzuir;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";\N;\N
3480;1441;0;4;José Sebastião;\N;\N;\N
151;66;1;1;Lúcio;IFAL;BR;\N
1094;536;0;2;Dalenio;"<strong>IFCE, Limoeiro do Norte-CE</strong>";BR;\N
1553;732;1;1;Felipe;IFCE;\N;\N
2072;969;0;4;Heraldo;IFCE - Limoeiro do Norte;BR;\N
655;324;1;1;francisco;instituto federal de educaçação, ciência e tecnologia do piauí;BR;http://www.hotmail.com.br
281;141;1;1;edison;"Instituto Federal do Amazonas; Secretaria Municipal de Educação de Manaus.";BR;http://www.ifam.edu.br
283;141;0;2;AILTON;INSTITUTO FEDERAL DO AMAZONAS;BR;http://www.ifam.edu.br
2073;969;1;5;Elivânia;IFCE - Limoeiro do Norte;BR;\N
5405;281;0;3;Eliziete;IFCE;\N;\N
2621;1235;1;1;Lorena;"Instituto Federal de Educação Ciência e Tecnologia - Campus Limoeiro do Norte-CE.";\N;\N
1295;622;0;2;Rafael;"<div>Instituto Federal de Educação, Ciência e Tecnologia da Paraíba</div>";BR;\N
1298;622;0;5;Verilton;"Universidade Federal da Paraíba";BR;\N
1299;624;1;1;Camila;IFRN campus Ipanguaçu;BR;\N
1374;655;1;1;NATHALIA;"INSTITUTO FEDERAL DE EDUCAçãO CIêNCIA E TECNOLOGIA DE PERNAMBUCO IFPE";BR;\N
1211;589;1;1;tamires;IF- AL;BR;\N
3584;1662;1;1;Mayra;IFRN;BR;\N
2955;1389;1;1;ADRIANA MARIA;IFRN;BR;\N
5017;1857;0;2;Martliana;"Instituição Federal de Educação Ciência e Tecnológia do Rio Grande do Norte";BR;\N
5018;1857;0;3;Dayene;"Instituição Federal de Educação Ciência e Tecnológia do Rio Grande do Norte";BR;\N
3417;1592;1;1;Sylvia Letícia;"Instituto Federal de Educação Ciência e Tecnlogia do Maranhão - IFMA.";BR;\N
4631;1217;0;2;Aecio;IFPI <br />;BR;\N
4630;1217;0;3;Maria;IFPI;BR;\N
4004;1857;1;1;Márcia;"Instituição Federal de Educação Ciência e Tecnológia do Rio Grande do Norte";BR;\N
4742;612;0;3;Robson de;"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano.";BR;\N
1446;680;0;1;Marcus;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - IFCE";\N;\N
4920;435;0;4;Maria de Fátima;Universidade Federal de Alagoas;BR;\N
4886;1118;0;3;Samir;"<div>Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte</div>";BR;\N
1447;680;1;2;André;\N;\N;\N
1448;680;0;3;Karla;\N;\N;\N
2459;1157;1;1;rosejane;IFET-PETROLINA;BR;\N
1449;680;0;4;Gloria;\N;\N;\N
195;95;1;1;Sulliana;"Instituto Federal de Educação, Ciência e Tecnologia de Goiás.";BR;\N
3169;1442;0;4;Welle;Instituto Federal de Alagoas - IFAL;BR;\N
2890;1354;0;3;Edilberto;IFRN;\N;\N
2610;1221;0;2;Marieliton;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba";BR;\N
165;72;0;2;André;"IFCE -- Campus Juazeiro do Norte";BR;\N
168;72;0;5;Eduardo;"IFCE -- Campus Juazeiro do Norte";BR;\N
169;72;1;6;Thiago;"IFCE -- Campus Juazeiro do Norte";BR;\N
2592;1219;0;3;Rosângela;"<div><div>Universidade Federal de Pernambuco -- UFPE</div></div>";\N;\N
2591;1219;0;2;Karina;"Companhia Hidroelétrica do Rio São Francisco -- CHESF<br />";\N;\N
2593;1219;0;5;Ana Luiza;<div><div><div>IFPE - Campus Belo Jardim</div></div></div>;\N;\N
2574;1219;1;1;Ivanildo;IFPE - Campus Belo Jardim;BR;\N
331;165;1;1;Felipe César;UFPI - UNISINOS;\N;\N
625;307;1;1;Elias;"UNIVERSIDADE FEDERAL DA PARAíBA";BR;\N
993;496;0;2;GEMMELLE;IFET-CE;BR;\N
5000;578;1;2;DANIELY;IFRN;BR;\N
196;94;0;2;Raphael;Instituto Federal do Tocantins - Campus Palmas;\N;\N
807;408;1;1;Hanuzia;Instituto Federal de Educação Ciência e Tecnologia do Ceará- Campus Fortaleza.;BR;\N
5422;1488;0;2;Enoe Cristina;"Professora Orientadora-SEDUC (CE) Colégio Militar do Corpo de Bombeiros do Estado do Ceará";\N;\N
1080;530;1;1;Ronyson;"Instituto Federal de Educação, Ciência e Tecnologia do Piauí (IFPI).";BR;\N
5421;1488;0;3;Lorena Maria;"Professora Orientadora-SEDUC (CE) Colégio Militar do Corpo de Bombeiros do Estado do Ceará";\N;\N
4116;1900;1;1;Luana;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
3240;1506;0;2;Tecia;IFRN;BR;\N
3241;1506;0;3;Anna;IFRN;BR;\N
4117;1900;0;2;Aldenor;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
4115;1900;0;3;Hugo;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";\N;\N
250;121;1;1;Luciana;"IF SERTãO-PE";BR;\N
3488;1616;1;1;izabelly;instituto de estudos superiores da amazonia;BR;\N
2044;952;0;2;Laísa;"<p><span style=""font-size: x-small;"">Instituto Federal de Educação, Ciência e Tecnologia do Piauí -- IFPI </span></p>";BR;\N
2030;952;1;1;Reginaldo;"<p><span style=""font-size: x-small;"">Instituto Federal de Educação, Ciência e Tecnologia do Piauí -- IFPI</span></p>";BR;\N
5406;281;0;2;Marieta Maria;IFCE;\N;\N
332;166;1;1;fabricio;ifam campus Coari-Am;\N;\N
622;304;1;1;Ana;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá CAMPUS DE CANINDé";BR;\N
2262;1059;1;1;Sérgio;"Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte";BR;\N
3090;1454;0;1;Ana Alice de Fátima;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
2378;1116;1;1;Erich;"Unidade Acadêmica de Ciências Biológicas/Centro de Saúde e Tecnologia Rural/Universidade Federalde Campina Grande";BR;\N
4738;1454;0;2;Mayara;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
4739;1454;0;3;Antônio Hermeson;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
4740;1454;0;4;Ivan;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
164;73;1;1;Leandro;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, Campus Ipanguaçu.;BR;\N
4737;1454;0;6;Rinaldo;"Instituto Federal de Educação, Ciência e Tecnologia do Ceará";BR;\N
657;326;1;1;FRANCISCA;IFAL CAMPUS SATUBA;BR;\N
1301;626;1;2;Lídia;"Instituto Federal de Educação, Cência e Tecnologia da Paraiba.";BR;\N
4051;1693;1;1;Alzenia;"Istituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
787;394;1;1;sergio;"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia - IFRO";BR;\N
4102;1693;0;2;Ana;"Istituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
4103;1693;0;3;Eudes;"Istituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
4104;1693;0;4;Gisela;"Istituto Federal de Educação Ciência e Tecnologia de Sergipe";BR;\N
620;301;1;3;Yuliana;IFPB;BR;\N
808;409;0;1;Luciana;IFRN - Campus Currais Novos;BR;\N
3098;1465;1;1;Monica;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO MARANHãO";BR;\N
851;431;1;1;Ialuska;Instituto Federal do Ceará - Campus Juazeiro do Norte;BR;\N
2997;1408;1;1;Bruno;Instituo Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;BR;\N
4457;1322;0;2;SIMONE;"INSTITUTO FEDERAL DO MARANHãO CAMPUS IMPERATRIZ";BR;\N
4458;1322;0;3;DANIEL;"<p>INSTITUTO FEDERAL DO MARANHãO CAMPUS IMPERATRIZ</p>";BR;\N
534;251;0;2;Allan Wdyson;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO RIO GRANDE DO  NORTE";BR;\N
1870;879;1;1;Edson;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS;BR;http://www.ifam.edu.br
3682;1705;1;1;Luana;"Instituto Federal de Educação, Ciências e Tecnologia do Rio Grande do Norte - IFRN";BR;\N
